Professor ID,Branch,Description,Locality,Schedule,Home Latitude,Home Longitude
PROF-AIJO-001,AIJO,All India JAM-2025 Organising,Chattpura,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5239857,77.1922228
PROF-ME-028,ME,Department of Mechanical Engineering,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5524863,77.200139
PROF-ME-029,ME,Department of Mechanical Engineering,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.547287,77.2012402
PROF-ME-030,ME,Department of Mechanical Engineering,New Multi Story,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5433179,77.180888
PROF-ME-031,ME,Department of Mechanical Engineering,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.548009620083914,77.18708922633229
PROF-ME-032,ME,Department of Mechanical Engineering,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.548187827256495,77.1865158128228
PROF-ME-033,ME,Department of Mechanical Engineering,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5475947,77.2023259
PROF-ME-034,ME,Department of Mechanical Engineering,New Multi Story,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5433179,77.180888
PROF-ME-035,ME,Department of Mechanical Engineering,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5484843,77.2021163
PROF-ME-036,ME,Department of Mechanical Engineering,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5472769,77.2022228
PROF-ME-037,ME,Department of Mechanical Engineering,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5501663,77.2011659
PROF-ME-038,ME,Department of Mechanical Engineering,New Multi Story,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5450044,77.1817453
PROF-ME-039,ME,Department of Mechanical Engineering,New Multi Story,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5433179,77.180888
PROF-ME-040,ME,Department of Mechanical Engineering,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5523555,77.1992123
PROF-ME-041,ME,Department of Mechanical Engineering,Type 5,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5435765,77.2001174
PROF-ME-042,ME,Department of Mechanical Engineering,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5491856,77.2028952
PROF-ME-043,ME,Department of Mechanical Engineering,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5518251,77.2005318
PROF-ME-044,ME,Department of Mechanical Engineering,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5508651,77.2022856
PROF-ME-045,ME,Department of Mechanical Engineering,New Multi Story,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5433179,77.180888
PROF-ME-046,ME,Department of Mechanical Engineering,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.545015385658203,77.18258702640524
PROF-ME-047,ME,Department of Mechanical Engineering,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.547920179785653,77.18666862446504
PROF-ME-048,ME,Department of Mechanical Engineering,Type 5,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5433839,77.1995652
PROF-ME-049,ME,Department of Mechanical Engineering,New Multi Story,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5450044,77.1817453
PROF-ME-050,ME,Department of Mechanical Engineering,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.548009620083914,77.18708922633229
PROF-ME-051,ME,Department of Mechanical Engineering,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5481224,77.197396
PROF-ME-052,ME,Department of Mechanical Engineering,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.548009620083914,77.18708922633229
PROF-ME-053,ME,Department of Mechanical Engineering,Type 5,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5429215,77.19695
PROF-ME-054,ME,Department of Mechanical Engineering,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.545447577918868,77.18238524700153
PROF-ME-055,ME,Department of Mechanical Engineering,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5486383,77.201598
PROF-ME-056,ME,Department of Mechanical Engineering,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5509061,77.2029464
PROF-ME-057,ME,Department of Mechanical Engineering,Chattpura,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5249375,77.1931256
PROF-PHY-001,PHY,Department of Physics,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5497182,77.2002812
PROF-PHY-002,PHY,Department of Physics,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5485325,77.2008006
PROF-PHY-003,PHY,Department of Physics,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.548009620083914,77.18708922633229
PROF-PHY-004,PHY,Department of Physics,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.54759453010438,77.18704523653373
PROF-PHY-005,PHY,Department of Physics,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.548601,77.2016951
PROF-PHY-006,PHY,Department of Physics,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5506874,77.2024986
PROF-PHY-007,PHY,Department of Physics,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5476118,77.2000237
PROF-PHY-008,PHY,Department of Physics,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.548307111114916,77.18660473535047
PROF-PHY-009,PHY,Department of Physics,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.544719908847366,77.1825712666906
PROF-PHY-010,PHY,Department of Physics,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5517058,77.1991826
PROF-PHY-011,PHY,Department of Physics,Nalanda Apt.,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.54585482,77.18326782
PROF-PHY-012,PHY,Department of Physics,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.548187827256495,77.1865158128228
PROF-PHY-013,PHY,Department of Physics,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.545447577918868,77.18238524700153
PROF-PHY-014,PHY,Department of Physics,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5481834,77.1977829
PROF-PHY-015,PHY,Department of Physics,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5480376,77.2002634
PROF-PHY-016,PHY,Department of Physics,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.545002579025223,77.18249506043074
PROF-PHY-017,PHY,Department of Physics,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5511134,77.203711
PROF-PHY-018,PHY,Department of Physics,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.548213024599153,77.18703042734593
PROF-PHY-019,PHY,Department of Physics,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5476969,77.1985025
PROF-PHY-020,PHY,Department of Physics,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.545852646153847,77.18051134615385
PROF-PHY-021,PHY,Department of Physics,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5530951,77.1988717
PROF-PHY-022,PHY,Department of Physics,New Multi Story,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5450044,77.1817453
PROF-PHY-023,PHY,Department of Physics,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.54759453010438,77.18704523653373
PROF-PHY-024,PHY,Department of Physics,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5482369,77.2025781
PROF-PHY-025,PHY,Department of Physics,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.545002579025223,77.18249506043074
PROF-PHY-026,PHY,Department of Physics,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5525329,77.1986088
PROF-PHY-027,PHY,Department of Physics,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5514547,77.19909
PROF-PHY-028,PHY,Department of Physics,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5488425,77.2028165
PROF-PHY-029,PHY,Department of Physics,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.545045417574922,77.18194880306689
PROF-PHY-030,PHY,Department of Physics,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5528682,77.2014979
PROF-PHY-031,PHY,Department of Physics,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.548213024599153,77.18703042734593
PROF-PHY-032,PHY,Department of Physics,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5475495,77.19992
PROF-PHY-033,PHY,Department of Physics,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.549257,77.2003433
PROF-PHY-034,PHY,Department of Physics,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5506874,77.2024986
PROF-PHY-035,PHY,Department of Physics,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5470318,77.1996396
PROF-PHY-036,PHY,Department of Physics,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5507082,77.1989207
PROF-PHY-037,PHY,Department of Physics,Type 5,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5437934,77.1998579
PROF-PHY-038,PHY,Department of Physics,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5479654,77.1987363
PROF-PHY-039,PHY,Department of Physics,Nalanda Apt.,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.54585482,77.18326782
PROF-PHY-040,PHY,Department of Physics,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5473476,77.2015933
PROF-PHY-041,PHY,Department of Physics,New Multi Story,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5433179,77.180888
PROF-PHY-042,PHY,Department of Physics,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.548307111114916,77.18660473535047
PROF-PHY-043,PHY,Department of Physics,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5478394,77.1980802
PROF-PHY-044,PHY,Department of Physics,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5516059,77.2003756
PROF-PHY-045,PHY,Department of Physics,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5475495,77.19992
PROF-PHY-046,PHY,Department of Physics,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.545015385658203,77.18258702640524
PROF-PHY-047,PHY,Department of Physics,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.547984850971325,77.1869061657239
PROF-PHY-048,PHY,Department of Physics,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.548213024599153,77.18703042734593
PROF-PHY-049,PHY,Department of Physics,Chattpura,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5247069,77.1920584
PROF-PHY-050,PHY,Department of Physics,New Multi Story,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5450044,77.1817453
PROF-PHY-051,PHY,Department of Physics,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5495109,77.2029134
PROF-PHY-052,PHY,Department of Physics,New Multi Story,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5433179,77.180888
PROF-PHY-053,PHY,Department of Physics,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5468448,77.2010859
PROF-PHY-054,PHY,Department of Physics,New Multi Story,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5450044,77.1817453
PROF-PHY-055,PHY,Department of Physics,New Multi Story,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5433179,77.180888
PROF-PHY-056,PHY,Department of Physics,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5469724,77.2020147
PROF-PHY-057,PHY,Department of Physics,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5486856,77.2014895
PROF-PHY-058,PHY,Department of Physics,Type 5,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5440589,77.1974345
PROF-PHY-059,PHY,Department of Physics,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5470143,77.2005985
PROF-TT-001,TT,Department of Textile Technology,Chattpura,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5259796,77.1923331
PROF-TT-002,TT,Department of Textile Technology,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.548187827256495,77.1865158128228
PROF-TT-003,TT,Department of Textile Technology,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5480466,77.1973627
PROF-TT-004,TT,Department of Textile Technology,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5483067,77.2000465
PROF-TT-005,TT,Department of Textile Technology,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5477737,77.1983485
PROF-TT-006,TT,Department of Textile Technology,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.548187827256495,77.1865158128228
PROF-TT-007,TT,Department of Textile Technology,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.545045417574922,77.18194880306689
PROF-TT-008,TT,Department of Textile Technology,Type 5,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5427376,77.1968514
PROF-TT-009,TT,Department of Textile Technology,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5517155,77.1985593
PROF-TT-010,TT,Department of Textile Technology,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5495387,77.2010758
PROF-TT-011,TT,Department of Textile Technology,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.54759453010438,77.18704523653373
PROF-TT-012,TT,Department of Textile Technology,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.545015385658203,77.18258702640524
PROF-TT-013,TT,Department of Textile Technology,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.545002579025223,77.18249506043074
PROF-TT-014,TT,Department of Textile Technology,Nalanda Apt.,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.54585482,77.18326782
PROF-TT-015,TT,Department of Textile Technology,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.547984850971325,77.1869061657239
PROF-TT-016,TT,Department of Textile Technology,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.547984850971325,77.1869061657239
PROF-TT-017,TT,Department of Textile Technology,New Multi Story,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5433179,77.180888
PROF-TT-018,TT,Department of Textile Technology,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5494701,77.2032168
PROF-TT-019,TT,Department of Textile Technology,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5478306,77.2001689
PROF-TT-020,TT,Department of Textile Technology,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5509061,77.2029464
PROF-TT-021,TT,Department of Textile Technology,Nalanda Apt.,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.54585482,77.18326782
PROF-TT-022,TT,Department of Textile Technology,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5476969,77.1985025
PROF-TT-023,TT,Department of Textile Technology,Type 5,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5437934,77.1998579
PROF-TT-024,TT,Department of Textile Technology,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5478003,77.1982342
PROF-TT-025,TT,Department of Textile Technology,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.544719908847366,77.1825712666906
PROF-TT-026,TT,Department of Textile Technology,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5475495,77.19992
PROF-TT-027,TT,Department of Textile Technology,New Multi Story,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5450044,77.1817453
PROF-REG-001,REG,Office of Registrar,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5480147,77.1985976
PROF-OP-001,OP,Optics and Photonics Centre,Type 5,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5428317,77.1973332
PROF-OP-002,OP,Optics and Photonics Centre,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5485325,77.2008006
PROF-OP-003,OP,Optics and Photonics Centre,Chattpura,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5239627,77.1943653
PROF-OP-004,OP,Optics and Photonics Centre,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.54902,77.2028205
PROF-OP-005,OP,Optics and Photonics Centre,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.54745,77.2022223
PROF-OP-006,OP,Optics and Photonics Centre,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5523555,77.1992123
PROF-OP-007,OP,Optics and Photonics Centre,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5507022,77.1983968
PROF-OP-008,OP,Optics and Photonics Centre,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.545045417574922,77.18194880306689
PROF-OP-009,OP,Optics and Photonics Centre,Nalanda Apt.,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.54585482,77.18326782
PROF-BS-001,BS,School of Biological Sciences,Type 5,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5433156,77.200244
PROF-BS-002,BS,School of Biological Sciences,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5506108,77.2018541
PROF-BS-003,BS,School of Biological Sciences,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5503378,77.2030701
PROF-BS-004,BS,School of Biological Sciences,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.544886732771126,77.18261133062138
PROF-BS-005,BS,School of Biological Sciences,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5471323,77.2020843
PROF-BS-006,BS,School of Biological Sciences,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.548187827256495,77.1865158128228
PROF-BS-007,BS,School of Biological Sciences,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5480177958514,77.1860334484874
PROF-BS-008,BS,School of Biological Sciences,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5486383,77.201598
PROF-BS-009,BS,School of Biological Sciences,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.548187827256495,77.1865158128228
PROF-BS-010,BS,School of Biological Sciences,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.548187827256495,77.1865158128228
PROF-BS-011,BS,School of Biological Sciences,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.545847385340092,77.18240537459992
PROF-BS-012,BS,School of Biological Sciences,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.54759453010438,77.18704523653373
PROF-BS-013,BS,School of Biological Sciences,Type 5,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5436643,77.1997561
PROF-BS-014,BS,School of Biological Sciences,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5501663,77.2011659
PROF-BS-015,BS,School of Biological Sciences,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5491856,77.2028952
PROF-BS-016,BS,School of Biological Sciences,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.545852646153847,77.18051134615385
PROF-BS-017,BS,School of Biological Sciences,Type 5,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5426864,77.1972772
PROF-BS-018,BS,School of Biological Sciences,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5480177958514,77.1860334484874
PROF-BS-019,BS,School of Biological Sciences,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.550044,77.1979707
PROF-BS-020,BS,School of Biological Sciences,Chattpura,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5250507,77.1921761
PROF-BS-021,BS,School of Biological Sciences,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5506108,77.2018541
PROF-BS-022,BS,School of Biological Sciences,Chattpura,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5230238,77.1950345
PROF-PP-001,PP,School of Public Policy,Type 5,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5442718,77.197647
PROF-PP-002,PP,School of Public Policy,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5484834,77.2001806
PROF-PP-003,PP,School of Public Policy,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5481955,77.1974364
PROF-PP-004,PP,School of Public Policy,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5528132,77.2003037
PROF-PP-005,PP,School of Public Policy,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.548307111114916,77.18660473535047
PROF-PP-006,PP,School of Public Policy,Type 5,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5436918,77.1977719
PROF-PP-007,PP,School of Public Policy,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.545002579025223,77.18249506043074
PROF-PP-008,PP,School of Public Policy,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5526793,77.198808
PROF-PP-009,PP,School of Public Policy,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5488054,77.2019428
PROF-PP-010,PP,School of Public Policy,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5473364,77.2006491
PROF-PP-011,PP,School of Public Policy,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.54814281282443,77.18675792243887
PROF-PP-012,PP,School of Public Policy,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.545268,77.1824851
PROF-PP-013,PP,School of Public Policy,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5494982,77.2030748
PROF-PP-014,PP,School of Public Policy,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5506039,77.2022687
PROF-TRIP-001,TRIP,Transportation research and injury prevention - centre,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.54865,77.2021863
PROF-TRIP-002,TRIP,Transportation research and injury prevention - centre,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5480147,77.1985976
PROF-TCRIPP-001,TCRIPP,TRIP Centre-Transportation Research and Injury Prevention Programme,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5481032,77.1981176
PROF-TCRIPP-002,TCRIPP,TRIP Centre-Transportation Research and Injury Prevention Programme,New Multi Story,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5433179,77.180888
PROF-TCRIPP-003,TCRIPP,TRIP Centre-Transportation Research and Injury Prevention Programme,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5512068,77.1982133
PROF-TCRIPP-004,TCRIPP,TRIP Centre-Transportation Research and Injury Prevention Programme,Type 4,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.54759453010438,77.18704523653373
PROF-YAI-001,YAI,Yardi school of artificial intelligence,SDA,Work Hours: 08:00-17:00 (Mon-Fri) | Lunch Break: 12:00-13:00,28.5530951,77.1988717
